Equipment_Weight,Equipment_Value,Base_Transport_Fee,CrossBorder_Shipping,Urgent_Shipping,Installation_Service,Fragile_Equipment,Rural_Hospital,Days_to_Delivery,Order_Month_Num,Order_Weekday,Equipment_Area,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Transport_Method_Roadways,Transport_Method_Waterways,Hospital_Info_Working Class,Order_Year_Num_2016,Order_Year_Num_2017,Order_Year_Num_2018,Order_Year_Num_2019
1016406.0,11128.79,50.88,0,0,0,0,0,2,7,2,252.0,0,0,0,0,1,0,1,0,0,0,0,0,0
152305.0,144.37,50.31,0,1,1,0,0,1,11,2,208.0,0,0,0,1,0,0,1,0,0,0,0,1,0
8315.0,5.98,98.45,0,0,1,1,0,1,7,3,735.0,0,0,1,0,0,0,1,0,1,0,0,0,1
113349.0,722.65,49.23,0,0,0,0,0,0,9,3,152.0,0,0,0,1,0,0,0,0,1,0,1,0,0
107.0,3.24,14.05,1,0,1,0,0,0,6,4,84.0,0,0,0,0,0,1,0,1,1,1,0,0,0
3162.0,92.09,51.6,0,0,0,0,1,3,5,3,555.0,0,1,0,0,0,0,1,0,1,0,0,0,1
195249.0,617.22,42.56,0,0,0,0,0,3,6,3,231.0,0,0,0,1,0,0,1,0,1,0,0,0,0
22289.0,120.71,56.84,0,1,1,0,0,4,8,4,352.0,1,0,0,0,0,0,1,0,1,0,1,0,0
20677.0,68.6,91.84,0,1,1,0,0,0,5,0,336.0,0,1,0,0,0,0,0,0,0,0,0,0,0
3814.0,6.71,14.9,0,0,1,1,0,2,7,6,294.0,0,0,1,0,0,0,0,1,1,0,0,1,0
3162.0,4.26,21.17,0,0,1,0,0,4,2,6,403.0,0,0,0,0,0,0,1,0,1,0,0,0,1
115.0,3.09,21.35,0,1,1,0,0,0,8,3,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0
137634.0,686.47,47.2,0,1,0,0,0,4,9,6,192.0,0,0,0,1,0,0,1,0,1,1,0,0,0
2302.0,5.87,14.62,1,1,1,1,0,0,2,2,250.0,0,0,1,0,0,0,0,0,0,0,0,0,1
88279.0,136.45,36.88,0,1,0,0,0,2,11,6,920.0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,3.43,17.16,0,0,1,1,0,2,2,0,20.0,0,0,1,0,0,0,1,0,1,0,0,0,0
366.0,5.86,24.64,0,0,1,0,0,3,6,3,232.0,0,0,0,0,0,0,1,0,0,0,0,1,0
70.0,4.67,14.38,0,0,0,0,0,2,11,6,45.0,0,0,0,0,0,0,1,0,0,0,0,1,0
32136.0,51.32,69.07,0,0,0,0,1,0,3,2,91.0,0,0,0,1,0,0,0,1,1,1,0,0,0
3162.0,4.52,12.05,0,1,0,0,0,4,12,1,16.0,0,0,0,0,0,1,0,0,1,0,0,0,0
2404.0,7.58,16.59,1,0,0,1,0,4,11,3,231.0,0,0,1,0,0,0,0,1,1,1,0,0,0
859.0,3.82,19.7,1,0,0,1,1,2,11,5,84.0,0,0,1,0,0,0,1,0,1,0,0,1,0
3162.0,6.12,23.53,0,0,1,0,0,3,5,0,6.0,1,0,0,0,0,0,1,0,1,0,1,0,0
21370.0,18.63,63.29,0,0,1,0,1,2,6,3,231.0,1,0,0,0,0,0,1,0,1,0,0,1,0
577.0,5.65,16.95,0,0,0,0,0,2,6,0,615.0,0,0,0,0,0,1,1,0,1,0,0,0,0
10055.0,16.06,81.04,0,1,0,0,0,1,2,1,136.0,0,0,0,0,0,0,1,0,1,0,0,0,1
178.0,6.44,14.12,0,0,1,0,0,1,3,2,72.0,0,0,0,0,0,1,0,0,1,0,1,0,0
7846.0,20.37,41.01,0,0,0,0,0,1,8,0,152.0,1,0,0,0,0,0,0,0,1,0,0,0,0
4222.0,5.64,13.4,1,0,1,0,0,2,11,0,133.0,1,0,0,0,0,0,0,0,1,0,0,0,0
5012.0,29.2,76.46,0,0,0,0,0,0,9,4,35.0,0,0,0,1,0,0,0,0,1,0,0,1,0
5386.0,30.04,64.43,1,0,0,0,0,2,2,3,208.0,0,1,0,0,0,0,0,1,1,1,0,0,0
2002.0,12.36,23.37,1,0,0,1,0,3,2,5,232.0,0,0,1,0,0,0,1,0,1,0,0,1,0
210.0,3.52,18.57,1,0,0,0,1,2,7,3,128.0,0,0,0,0,0,1,0,0,1,1,0,0,0
227.0,3.86,14.43,0,0,1,0,1,0,5,3,104.0,0,0,0,0,0,0,1,0,0,0,0,0,1
26603.0,14.8,69.08,0,0,1,0,1,0,4,4,114.0,0,0,0,1,0,0,1,0,1,1,0,0,0
1874.0,6.1,12.23,0,0,0,0,1,1,11,0,84.0,0,1,0,0,0,0,1,0,0,0,0,0,0
3162.0,4.34,18.3,1,1,0,0,0,1,11,4,64.0,0,0,0,1,0,0,0,0,0,1,0,0,0
3467.0,19.02,12.55,1,1,0,0,0,2,8,1,150.0,0,1,0,0,0,0,1,0,0,0,1,0,0
5422.0,22.53,53.22,0,0,0,0,0,1,9,5,126.0,1,0,0,0,0,0,1,0,1,1,0,0,0
118105.0,924.84,32.23,1,0,0,0,0,4,2,1,210.0,0,0,0,1,0,0,0,0,1,1,0,0,0
2581.0,5.95,14.18,0,0,1,0,0,1,5,2,468.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,5.8,13.0,1,0,1,0,1,2,12,6,42.0,0,0,0,0,0,0,0,1,1,1,0,0,0
51.0,4.7,19.42,0,0,1,1,0,2,6,3,16.0,0,0,1,0,0,0,0,0,1,0,1,0,0
24654.0,26.35,44.99,0,1,0,0,1,0,2,4,96.0,0,0,0,1,0,0,1,0,0,0,1,0,0
3874.0,8.24,10.87,1,0,1,0,1,0,10,6,120.0,0,0,0,0,0,0,0,1,1,0,0,1,0
59.0,5.3,15.74,1,1,0,0,0,0,4,5,40.0,0,0,0,0,0,1,1,0,1,0,0,0,0
1795.0,6.22,22.07,1,1,0,1,1,3,9,0,221.0,0,0,1,0,0,0,0,0,1,0,0,0,0
10983.0,19.57,33.11,0,1,0,0,0,3,7,0,216.0,0,1,0,0,0,0,0,0,0,0,0,1,0
378.0,3.33,10.9,0,0,1,1,0,0,5,1,96.0,0,0,1,0,0,0,1,0,1,0,0,1,0
12709.0,62.24,95.52,0,0,0,0,0,2,2,5,147.0,1,0,0,0,0,0,1,0,1,0,1,0,0
15608.0,45.75,78.35,0,0,1,0,0,4,4,3,230.0,1,0,0,0,0,0,0,0,1,0,0,1,0
2662.0,15.13,10.43,0,1,1,0,0,3,6,4,112.0,0,1,0,0,0,0,1,0,1,0,1,0,0
411.0,4.26,19.16,1,0,1,0,0,0,5,6,84.0,1,0,0,0,0,0,0,0,1,0,0,0,1
3162.0,202.12,82.25,1,1,1,0,0,2,4,4,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,4.29,10.65,0,0,0,1,0,0,4,3,24.0,0,0,1,0,0,0,0,0,1,0,0,0,1
406.0,3.45,24.54,0,0,1,0,0,0,9,6,126.0,0,0,0,0,0,0,1,0,1,1,0,0,0
3781.0,15.13,21.04,1,0,1,0,0,4,7,2,96.0,1,0,0,0,0,0,0,1,1,0,0,0,1
366.0,6.78,22.73,1,0,0,0,0,3,1,4,78.0,0,0,0,0,0,0,0,1,1,1,0,0,0
7719.0,30.53,27.76,1,1,1,0,0,1,2,1,240.0,0,0,0,0,0,0,0,0,0,1,0,0,0
3162.0,44.89,33.61,0,0,0,0,0,1,1,3,490.0,1,0,0,0,0,0,1,0,1,0,1,0,0
126928.0,87.62,26.96,0,0,0,0,0,2,2,0,147.0,0,0,0,0,1,0,0,1,1,0,1,0,0
12.0,5.1,23.47,0,1,0,1,0,0,5,4,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0
155.0,4.15,20.99,1,0,0,0,0,1,11,0,120.0,0,0,0,0,0,1,1,0,0,0,0,0,0
98.0,5.71,14.08,0,1,0,0,0,2,4,3,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3162.0,3.47,22.73,0,1,1,0,0,0,1,0,429.0,0,0,0,0,0,0,0,0,1,1,0,0,0
10438.0,51.28,49.43,0,0,0,0,1,4,5,3,264.0,0,1,0,0,0,0,1,0,1,0,0,0,1
595.0,5.37,11.4,1,1,0,1,0,1,12,2,72.0,0,0,1,0,0,0,0,0,1,0,1,0,0
6355.0,11.04,80.27,0,1,0,0,1,3,2,0,234.0,0,1,0,0,0,0,1,0,1,0,0,1,0
2195.0,5.56,21.89,1,1,0,0,0,1,2,1,78.0,0,1,0,0,0,0,0,0,0,0,0,1,0
386209.0,2182.92,68.46,1,1,1,0,0,1,12,3,264.0,0,0,0,1,0,0,0,0,0,1,0,0,0
8439.0,74.37,93.21,0,0,1,0,0,2,4,6,136.0,1,0,0,0,0,0,1,0,0,0,0,0,0
997.0,3.68,12.43,0,0,0,0,0,2,7,0,264.0,0,0,0,0,0,1,0,1,0,0,1,0,0
2555.0,4.51,18.1,0,0,1,1,0,4,1,3,209.0,0,0,1,0,0,0,1,0,1,0,1,0,0
4343.0,5.08,22.12,1,1,0,1,0,0,6,0,324.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2263.0,3.5,21.71,0,0,0,0,0,0,1,2,396.0,0,0,0,0,0,0,1,0,0,0,0,1,0
142.0,6.25,18.37,1,0,0,0,0,4,8,6,78.0,0,0,0,0,0,1,0,1,1,0,0,0,1
100.0,5.95,18.31,1,1,0,1,1,2,9,6,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0
368.0,6.95,11.71,0,0,0,0,0,0,8,3,96.0,0,0,0,0,0,0,1,0,1,1,0,0,0
2133251.0,4756.22,77.15,0,1,0,0,0,2,7,6,510.0,0,0,0,0,1,0,1,0,0,1,0,0,0
42413.0,201.86,84.96,0,1,0,0,0,1,7,2,66.0,0,0,0,0,0,0,1,0,1,0,1,0,0
1218.0,5.31,20.77,0,0,0,0,1,0,12,0,72.0,0,1,0,0,0,0,0,1,1,0,1,0,0
1233.0,6.05,17.3,0,0,1,0,0,4,3,6,510.0,0,0,0,0,0,1,1,0,1,0,1,0,0
7695.0,11.6,89.36,0,0,0,0,0,3,8,5,320.0,0,0,0,0,0,0,1,0,1,0,0,0,0
3162.0,3.52,19.9,1,0,1,0,0,4,6,6,126.0,0,0,0,0,0,0,1,0,1,0,1,0,0
75.0,6.86,11.52,0,1,1,0,0,4,2,5,12.0,0,1,0,0,0,0,0,0,1,0,1,0,0
387.0,5.99,18.35,0,1,0,0,1,0,5,4,572.0,0,0,0,0,0,1,0,0,1,0,1,0,0
16026.0,29.52,73.77,0,0,1,0,0,2,7,2,261.0,0,1,0,0,0,0,1,0,1,0,0,1,0
278914.0,273.44,35.42,1,0,1,0,0,4,8,0,187.0,0,0,0,0,1,0,1,0,1,1,0,0,0
3162.0,6.29,22.56,0,1,0,0,0,0,4,4,152.0,0,0,0,0,0,1,1,0,0,0,0,0,1
687.0,5.38,17.88,1,1,0,0,1,3,4,5,154.0,0,0,0,0,0,0,0,0,1,1,0,0,0
1373.0,5.64,13.35,0,0,1,0,0,1,7,4,364.0,0,0,0,0,0,0,1,0,1,0,0,0,1
43.0,6.21,19.15,0,1,0,0,0,0,5,6,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0
45.0,5.82,14.6,1,0,0,0,0,4,11,1,6.0,1,0,0,0,0,0,0,1,1,0,0,0,0
3966.0,5.59,17.47,0,0,0,0,0,1,3,4,864.0,0,0,0,0,0,0,1,0,1,0,0,0,0
7878463.0,6391.33,73.63,0,1,0,0,0,4,6,4,483.0,0,0,0,0,0,0,1,0,0,0,0,0,1
5363.0,10.23,40.16,0,0,1,0,0,4,8,4,200.0,1,0,0,0,0,0,1,0,0,1,0,0,0
6873.0,49.96,41.16,0,0,0,0,0,4,5,2,45.0,0,0,0,1,0,0,1,0,0,0,0,0,0
207.0,4.43,17.02,0,0,0,0,0,0,8,6,88.0,0,0,0,0,0,0,1,0,1,0,0,1,0
708.0,3.43,23.79,0,1,1,0,1,3,4,4,36.0,0,0,0,0,0,0,0,0,1,1,0,0,0
2169.0,5.31,20.45,1,1,0,0,0,4,2,5,342.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3525.0,8.35,17.76,0,0,0,1,1,4,10,1,264.0,0,0,1,0,0,0,0,1,1,0,0,0,0
3174.0,3.58,22.4,0,0,1,0,0,2,12,2,162.0,1,0,0,0,0,0,1,0,1,0,0,0,0
9316.0,54.46,77.16,1,0,1,1,0,0,1,5,672.0,0,0,1,0,0,0,0,1,0,0,0,0,1
405806.0,270.75,46.28,1,0,0,0,0,2,12,6,242.0,0,0,0,0,0,0,1,0,1,0,0,1,0
577202.0,2721.22,63.36,0,0,0,0,0,0,4,6,324.0,0,0,0,1,0,0,0,1,1,0,0,0,1
1130.0,3.15,10.34,0,1,0,0,0,1,1,3,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,5.88,11.87,0,1,0,0,0,0,4,1,15.0,0,0,0,0,0,1,1,0,1,1,0,0,0
907.0,3.44,23.83,0,0,0,1,0,0,11,2,96.0,0,0,1,0,0,0,1,0,1,1,0,0,0
4225.0,14.06,17.55,0,0,1,0,0,0,8,4,612.0,0,0,0,0,0,0,0,0,1,0,0,1,0
222038.0,1178.71,94.56,0,0,0,1,0,1,11,4,189.0,0,0,0,0,0,0,0,0,0,1,0,0,0
77061.0,243.99,35.77,0,1,1,0,0,4,7,1,814.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1543.0,13.67,18.1,0,0,1,1,0,4,3,4,136.0,0,0,1,0,0,0,1,0,1,0,0,0,0
110.0,6.61,20.11,1,0,0,0,0,3,5,5,66.0,0,0,0,0,0,1,0,1,0,0,0,1,0
1926.0,3.65,20.72,0,1,0,0,0,2,9,5,375.0,0,0,0,0,0,0,0,0,0,1,0,0,0
68305.0,248.3,86.19,0,0,1,0,1,0,8,6,140.0,0,0,0,0,0,0,1,0,1,0,0,0,1
418256.0,2016.98,81.62,0,0,1,0,0,1,10,6,290.0,0,0,0,0,1,0,0,1,1,0,1,0,0
95078.0,479.78,78.58,0,0,1,0,0,3,11,2,112.0,0,0,0,0,0,0,1,0,1,1,0,0,0
5838.0,3.83,57.41,1,0,1,0,0,3,4,3,980.0,0,0,0,0,0,0,0,1,1,0,0,0,0
527.0,4.21,10.37,0,1,0,0,0,2,4,5,168.0,0,0,0,0,0,0,1,0,0,0,0,0,1
2930.0,6.75,10.19,0,0,0,0,0,0,12,1,40.0,0,0,0,1,0,0,0,0,1,1,0,0,0
13248.0,49.59,48.81,1,0,1,0,0,0,8,2,200.0,1,0,0,0,0,0,0,1,1,0,0,0,1
287.0,4.3,11.09,0,0,0,0,0,0,5,5,30.0,0,0,0,0,0,0,1,0,1,0,0,0,1
354.0,3.72,22.53,0,0,0,0,0,0,6,5,168.0,0,0,0,0,0,1,0,1,1,0,0,1,0
23587.0,100.68,83.96,0,1,1,0,0,3,8,3,78.0,0,0,0,1,0,0,1,0,0,1,0,0,0
33863.0,156.26,56.29,1,0,0,0,0,1,12,3,84.0,0,0,0,0,1,0,1,0,1,1,0,0,0
198.0,3.77,10.76,1,0,1,1,1,1,4,1,35.0,0,0,1,0,0,0,0,1,1,0,0,0,1
8441.0,13.99,86.97,1,0,1,0,0,2,6,5,180.0,1,0,0,0,0,0,0,1,1,0,0,1,0
1539.0,6.04,15.69,1,0,1,0,0,4,11,6,280.0,0,0,0,0,0,0,0,1,1,0,0,0,0
240565.0,140.4,88.5,0,0,1,0,1,3,6,1,182.0,0,0,0,0,1,0,1,0,1,0,0,1,0
190.0,3.1,13.95,0,0,1,0,0,1,1,0,242.0,0,0,0,0,0,1,1,0,1,1,0,0,0
9122.0,22.21,51.9,0,1,0,1,0,1,2,5,540.0,0,0,1,0,0,0,0,0,1,0,0,1,0
6600.0,6.16,96.66,0,0,1,0,1,2,5,6,144.0,1,0,0,0,0,0,0,1,1,0,0,0,0
34835.0,71.39,57.25,0,1,0,0,0,0,10,6,112.0,0,0,0,1,0,0,1,0,0,1,0,0,0
12986.0,29.53,78.81,0,0,0,0,1,4,5,6,374.0,1,0,0,0,0,0,0,0,1,1,0,0,0
5617.0,53.63,53.82,0,1,1,0,0,2,6,2,170.0,0,1,0,0,0,0,0,0,1,1,0,0,0
676.0,3.48,18.76,0,0,1,0,0,3,6,1,396.0,0,0,0,0,0,1,1,0,1,0,1,0,0
1628.0,10.5,19.97,1,0,0,0,0,2,10,4,273.0,0,0,0,0,0,0,1,0,1,1,0,0,0
1599.0,3.67,18.47,0,0,1,0,0,3,2,6,299.0,0,0,0,0,0,0,0,1,1,0,0,0,1
197.0,3.53,22.42,1,1,1,1,0,3,3,3,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1
7029260.0,28007.27,48.5,0,0,1,0,1,4,1,1,663.0,0,0,0,0,1,0,1,0,1,0,0,0,1
43.0,6.02,22.47,0,0,1,0,0,3,2,4,9.0,1,0,0,0,0,0,1,0,1,0,0,0,0
9752.0,91.74,65.07,1,1,1,0,0,4,8,5,200.0,1,0,0,0,0,0,0,0,0,0,0,1,0
100308.0,117.87,59.06,1,0,0,0,0,1,12,4,128.0,0,0,0,0,1,0,1,0,1,0,0,0,0
959.0,5.18,20.28,0,0,0,0,0,2,11,5,20.0,0,0,0,1,0,0,0,1,1,1,0,0,0
865.0,5.58,16.11,0,1,0,1,1,2,2,2,84.0,0,0,1,0,0,0,0,0,0,0,0,0,1
267118.0,1084.71,61.85,1,1,0,0,1,2,6,4,144.0,0,0,0,0,1,0,0,0,1,0,0,1,0
3162.0,25.35,87.64,0,0,0,0,0,4,8,1,187.0,0,0,0,0,0,0,1,0,1,0,1,0,0
4973.0,3.87,18.67,0,0,0,0,0,2,4,4,45.0,0,0,0,1,0,0,0,1,0,0,0,0,0
715.0,4.07,20.28,0,0,1,0,0,3,12,1,425.0,0,0,0,0,0,1,1,0,1,0,1,0,0
11101.0,38.27,35.38,0,1,0,0,0,1,10,0,287.0,0,1,0,0,0,0,1,0,1,0,0,1,0
3632.0,6.14,24.3,1,0,0,1,0,1,3,1,220.0,0,0,1,0,0,0,1,0,1,0,0,0,1
13823.0,10.43,35.11,1,0,0,0,1,4,12,6,253.0,0,1,0,0,0,0,0,1,0,0,0,1,0
55539.0,198.55,41.25,0,0,1,0,0,3,4,3,105.0,0,0,0,0,1,0,1,0,0,0,0,1,0
11943.0,6.53,44.22,0,0,0,0,0,2,5,4,152.0,1,0,0,0,0,0,1,0,1,0,0,0,0
13565.0,21.01,83.48,1,0,1,0,0,2,10,6,308.0,0,0,0,0,0,0,0,1,1,0,1,0,0
1520767.0,7607.26,95.13,0,1,0,0,0,3,10,1,448.0,0,0,0,1,0,0,0,0,0,1,0,0,0
2262530.0,2747.24,50.47,1,0,0,0,0,1,4,2,510.0,0,0,0,0,0,0,1,0,1,0,0,1,0
456.0,6.58,19.03,1,1,0,0,0,1,3,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,1
683.0,6.6,10.83,0,1,1,0,0,3,5,2,544.0,0,0,0,0,0,1,1,0,1,1,0,0,0
1675.0,3.4,15.08,1,0,1,0,0,4,11,3,297.0,0,0,0,0,0,0,1,0,1,0,0,1,0
742.0,4.43,22.89,0,1,0,0,1,4,7,0,462.0,0,0,0,0,0,1,0,0,1,0,0,0,1
30392.0,50.45,53.23,1,0,0,0,1,4,4,1,78.0,0,0,0,1,0,0,0,1,1,0,1,0,0
19543.0,31.32,85.92,0,0,0,0,0,0,5,5,288.0,0,1,0,0,0,0,1,0,1,1,0,0,0
3786.0,4.49,23.43,1,0,1,0,0,3,8,6,703.0,0,0,0,0,0,0,0,0,1,0,0,1,0
1094.0,5.23,18.98,0,0,0,1,0,1,2,1,138.0,0,0,0,0,0,0,1,0,1,0,0,1,0
2779.0,19.82,14.27,0,0,0,0,0,1,11,3,77.0,1,0,0,0,0,0,1,0,0,1,0,0,0
504.0,6.49,19.3,0,0,1,1,0,4,8,5,168.0,0,0,1,0,0,0,0,1,1,0,0,0,1
159037.0,271.39,97.46,0,0,0,0,1,0,7,5,210.0,0,0,0,1,0,0,1,0,0,0,1,0,0
9155.0,9.59,81.17,1,0,0,0,0,2,10,1,250.0,0,0,0,0,0,0,0,1,1,0,0,0,0
1372651.0,4197.39,76.34,0,0,0,1,0,2,4,3,468.0,0,0,0,0,0,0,1,0,1,0,1,0,0
63.0,5.86,16.99,0,1,0,0,0,2,12,4,126.0,0,0,0,0,0,1,1,0,1,0,1,0,0
3162.0,12.95,13.12,1,0,1,1,0,4,8,4,300.0,0,0,1,0,0,0,0,1,1,1,0,0,0
5309.0,12.22,72.86,1,1,0,1,1,4,8,4,372.0,0,0,1,0,0,0,0,0,1,0,1,0,0
30563.0,19.07,84.93,0,0,1,0,0,0,4,2,91.0,0,0,0,1,0,0,0,1,1,0,0,0,0
11000.0,49.0,32.61,1,0,0,0,0,3,2,5,231.0,0,1,0,0,0,0,0,1,1,0,0,1,0
3268.0,8.43,15.38,0,1,0,0,0,4,8,3,168.0,0,0,0,0,0,0,1,0,1,0,0,0,1
42038.0,113.21,82.31,0,0,0,0,0,3,7,0,112.0,0,0,0,0,0,0,1,0,1,1,0,0,0
26167.0,26.11,39.92,0,0,0,0,0,2,3,3,91.0,0,0,0,1,0,0,0,0,1,1,0,0,0
11896.0,34.85,38.64,1,1,0,0,0,1,4,6,182.0,0,0,0,0,0,0,1,0,1,0,1,0,0
2915.0,9.0,19.37,0,0,1,0,0,2,6,0,104.0,0,1,0,0,0,0,1,0,1,0,0,0,1
835.0,5.02,14.0,0,0,0,0,0,1,9,0,144.0,0,0,0,0,0,0,1,0,1,1,0,0,0
230254.0,380.46,62.85,0,1,0,0,0,2,1,1,160.0,0,0,0,0,1,0,1,0,1,1,0,0,0
5455.0,14.54,48.42,1,0,1,0,1,1,4,4,171.0,0,1,0,0,0,0,1,0,1,0,1,0,0
79.0,3.63,17.19,1,0,1,0,0,2,12,6,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0
12107.0,21.73,25.57,0,0,0,0,0,4,5,2,240.0,0,1,0,0,0,0,1,0,1,0,0,0,1
33.0,4.59,22.93,0,0,0,0,0,1,10,3,15.0,0,0,0,0,0,0,1,0,1,0,1,0,0
33030.0,269.93,48.55,0,0,1,0,0,4,11,1,96.0,0,0,0,1,0,0,1,0,1,0,0,1,0
397.0,5.1,19.91,0,0,0,0,0,4,8,6,240.0,0,0,0,0,0,1,0,1,1,0,1,0,0
172170.0,514.43,99.42,0,1,0,0,0,4,3,4,230.0,0,0,0,1,0,0,1,0,0,0,0,0,1
9369.0,37.66,33.25,0,1,0,0,0,1,12,2,184.0,1,0,0,0,0,0,1,0,0,0,0,1,0
24744.0,26.02,91.57,1,0,0,0,0,3,7,5,232.0,1,0,0,0,0,0,0,1,1,0,1,0,0
2889895.0,6374.48,89.63,1,1,0,0,1,3,6,4,184.0,0,0,0,0,1,0,0,0,1,0,0,0,0
258107.0,702.4,50.28,0,1,0,0,0,2,7,0,224.0,0,0,0,1,0,0,1,0,0,1,0,0,0
418.0,6.24,17.11,0,0,0,0,0,3,1,6,252.0,0,0,0,0,0,1,1,0,1,0,1,0,0
625.0,6.64,15.25,1,0,1,0,0,2,8,2,36.0,0,1,0,0,0,0,0,0,1,0,1,0,0
10988.0,51.7,60.24,0,0,1,0,0,3,10,3,216.0,0,0,0,0,0,0,1,0,1,0,1,0,0
17101644.0,18355.99,26.91,0,1,0,0,0,0,1,3,1012.0,0,0,0,0,1,0,1,0,0,1,0,0,0
5573.0,7.71,88.3,0,0,0,0,0,4,12,6,144.0,0,0,0,0,0,0,1,0,1,0,1,0,0
3162.0,4.46,15.7,0,0,0,0,0,0,6,0,105.0,0,1,0,0,0,0,1,0,1,0,0,0,0
743.0,3.85,13.7,0,1,0,0,0,1,9,3,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.0,5.4,20.36,0,0,0,0,0,1,8,0,112.0,0,0,0,0,0,0,0,1,1,0,1,0,0
10849.0,13.57,77.61,0,0,0,0,0,4,2,2,174.0,1,0,0,0,0,0,1,0,1,0,0,1,0
1539.0,6.45,18.39,1,0,0,0,0,4,6,0,45.0,1,0,0,0,0,0,0,1,1,0,0,0,0
48207.0,78.51,48.58,0,0,1,0,0,3,5,2,90.0,0,0,0,0,1,0,1,0,1,1,0,0,0
390.0,6.8,17.98,0,0,1,0,0,0,1,5,78.0,0,0,0,0,0,0,0,1,1,0,0,1,0
538.0,4.09,10.1,0,0,0,0,0,2,9,5,112.0,0,0,0,0,0,0,1,0,1,0,1,0,0
23736.0,32.08,75.05,0,0,0,0,0,0,12,0,336.0,0,0,0,0,0,0,1,0,1,0,0,0,0
2293017.0,1673.06,69.59,0,1,0,0,1,1,4,6,576.0,0,0,0,1,0,0,0,0,0,0,0,1,0
80.0,3.96,18.87,0,0,0,0,0,3,3,5,36.0,0,0,0,0,0,0,1,0,1,0,0,0,1
251.0,3.32,12.5,0,0,0,0,0,0,4,6,168.0,0,0,0,0,0,1,0,1,1,0,0,0,0
6397.0,34.71,54.31,0,1,0,0,1,4,11,2,160.0,0,1,0,0,0,0,1,0,1,1,0,0,0
222.0,3.29,13.2,1,0,0,0,1,1,1,6,9.0,0,0,0,1,0,0,1,0,1,0,0,1,0
18413.0,23.51,63.27,0,1,1,0,0,1,8,0,429.0,0,0,0,0,0,0,1,0,0,1,0,0,0
578.0,4.31,10.74,1,0,1,0,0,3,3,2,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0
204.0,4.94,15.05,0,0,0,0,0,4,10,4,144.0,0,0,0,0,0,1,1,0,1,0,0,1,0
351.0,4.11,17.82,0,1,0,0,1,3,10,5,252.0,0,0,0,0,0,1,1,0,1,0,0,1,0
4584.0,13.46,17.04,0,0,0,0,0,1,4,6,192.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3423.0,15.71,17.95,0,1,0,0,1,1,6,1,420.0,0,0,0,0,0,0,1,0,1,0,0,0,0
745.0,4.94,22.03,1,0,1,0,0,0,3,3,40.0,1,0,0,0,0,0,0,1,1,0,1,0,0
14037.0,7.3,29.48,0,1,0,0,0,0,11,3,336.0,0,1,0,0,0,0,0,0,1,1,0,0,0
1250.0,5.07,15.43,1,1,0,0,0,1,4,4,203.0,0,0,0,0,0,0,0,0,1,1,0,0,0
20337.0,43.34,49.18,1,0,1,0,0,2,4,6,72.0,0,0,0,1,0,0,0,1,1,0,0,1,0
545.0,3.84,23.28,1,0,0,0,0,0,6,0,266.0,0,0,0,0,0,1,0,1,1,0,0,0,0
7742.0,12.9,60.56,0,0,0,0,1,1,3,1,152.0,0,1,0,0,0,0,0,1,1,0,1,0,0
3162.0,6.69,18.99,0,1,0,0,0,1,7,5,231.0,0,0,0,0,0,0,1,0,1,0,0,0,1
838.0,3.12,11.96,1,0,0,1,0,1,8,1,105.0,0,0,1,0,0,0,0,1,1,0,0,1,0
9324.0,5.7,63.39,1,0,1,0,1,3,7,5,304.0,0,1,0,0,0,0,1,0,1,0,1,0,0
6991183.0,49534.18,74.92,0,0,0,0,0,0,3,0,738.0,0,0,0,0,1,0,0,0,1,0,0,1,0
1553.0,5.37,11.11,0,0,0,1,0,2,5,2,150.0,0,0,1,0,0,0,0,0,1,0,0,0,0
2056.0,6.92,18.02,0,0,0,0,0,0,8,5,28.0,0,0,0,1,0,0,1,0,1,0,0,0,0
7562.0,5.79,96.22,0,0,0,0,0,0,9,4,162.0,0,1,0,0,0,0,0,1,1,0,0,1,0
827.0,6.18,22.22,0,0,1,0,1,1,8,4,147.0,0,0,0,0,0,0,1,0,1,0,1,0,0
2835.0,6.74,18.69,0,0,0,0,1,0,7,5,32.0,0,0,0,1,0,0,1,0,1,0,1,0,0
