Base_Transport_Fee,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Equipment_Height,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Equipment_Value,Equipment_Weight,Equipment_Width,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,Supplier_Reliability,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan
94.56,True,False,False,20.0,False,False,False,False,False,False,False,True,1178.71,222038.0,9.0,False,True,False,True,False,False,True,False,False,False,False,True,0.64,True,False,False,False,True,False,False
35.77,True,False,False,37.0,False,False,True,False,False,False,False,False,243.99,77061.0,22.0,True,False,False,True,False,False,False,True,False,True,False,False,0.41,True,False,False,False,False,True,False
18.1,True,False,False,17.0,False,False,False,True,False,False,False,False,13.67,1543.0,8.0,False,True,False,False,True,False,False,True,False,True,False,False,0.8,False,True,False,False,True,False,False
20.11,False,True,False,11.0,False,False,False,False,False,False,True,False,6.61,110.0,6.0,True,False,False,True,False,False,True,False,False,True,False,False,0.81,False,False,True,False,True,False,False
20.72,True,False,False,25.0,True,False,False,False,False,False,False,False,3.65,1926.0,15.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
86.19,True,False,False,20.0,False,False,False,False,False,False,False,True,248.3,68305.0,7.0,True,False,False,False,True,False,False,True,False,False,True,False,0.22,False,True,False,False,True,False,False
81.62,True,False,False,29.0,False,False,False,False,False,True,False,False,2016.98,418256.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.61,False,False,True,False,True,False,False
78.58,True,False,False,14.0,False,False,False,False,False,False,False,True,479.78,95078.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.61,False,False,False,True,True,False,False
57.41,False,True,False,49.0,True,False,False,False,False,False,False,False,3.83,5838.0,20.0,True,False,False,False,True,False,False,True,False,True,False,False,0.47,False,False,True,False,True,False,False
10.37,True,False,False,21.0,True,False,False,False,False,False,False,False,4.21,527.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.59,False,True,False,False,False,True,False
10.19,True,False,False,8.0,False,False,False,False,True,False,False,False,6.75,2930.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.59,True,False,False,False,True,False,False
48.81,False,True,False,25.0,False,True,False,False,False,False,False,False,49.59,13248.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.31,False,False,True,False,True,False,False
11.09,True,False,False,6.0,False,False,False,False,False,False,False,True,4.3,287.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.35,False,False,False,True,True,False,False
22.53,True,False,False,20.0,False,False,False,False,False,False,True,False,3.72,354.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.07,False,False,True,False,True,False,False
83.96,True,False,False,13.0,False,False,False,False,True,False,False,False,100.68,23587.0,6.0,True,False,False,True,False,False,False,True,False,False,False,True,0.44,False,False,False,True,False,True,False
56.29,False,True,False,14.0,False,False,False,False,False,True,False,False,156.26,33863.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,False,True,True,False,False
10.76,False,True,False,7.0,False,False,False,True,False,False,False,False,3.77,198.0,5.0,False,True,False,False,True,False,False,True,False,False,True,False,0.21,False,False,True,False,True,False,False
86.97,False,True,False,18.0,False,True,False,False,False,False,False,False,13.99,8441.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.01,False,False,True,False,True,False,False
15.69,False,True,False,35.0,True,False,False,False,False,False,False,False,6.04,1539.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.47,False,False,True,False,True,False,False
88.5,True,False,False,26.0,False,False,False,False,False,True,False,False,140.4,240565.0,7.0,True,False,False,False,True,False,False,True,False,False,True,False,0.54,False,True,False,False,True,False,False
13.95,True,False,False,22.0,False,False,False,False,False,False,True,False,3.1,190.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.52,False,True,False,False,True,False,False
51.9,True,False,False,27.0,False,False,False,True,False,False,False,False,22.21,9122.0,20.0,False,True,False,False,True,False,True,False,False,True,False,False,0.94,True,False,False,False,False,True,False
96.66,True,False,False,24.0,False,True,False,False,False,False,False,False,6.16,6600.0,6.0,True,False,False,False,True,False,False,True,False,False,True,False,0.17,False,False,True,False,True,False,False
57.25,True,False,False,16.0,False,False,False,False,True,False,False,False,71.39,34835.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.77,False,False,False,True,False,True,False
78.81,True,False,False,34.0,False,True,False,False,False,False,False,False,29.53,12986.0,11.0,True,False,False,False,True,False,True,False,False,False,True,False,0.57,True,False,False,False,True,False,False
53.82,True,False,False,17.0,False,False,True,False,False,False,False,False,53.63,5617.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.72,True,False,False,False,False,True,False
18.76,True,False,False,33.0,False,False,False,False,False,False,True,False,3.48,676.0,12.0,True,False,False,False,True,False,False,True,False,True,False,False,0.12,False,True,False,False,True,False,False
19.97,False,True,False,21.0,True,False,False,False,False,False,False,False,10.5,1628.0,13.0,True,False,False,False,True,False,True,False,False,True,False,False,0.6,False,False,False,True,True,False,False
18.47,True,False,False,23.0,True,False,False,False,False,False,False,False,3.67,1599.0,13.0,True,False,False,False,True,False,False,True,False,True,False,False,0.02,False,False,True,False,True,False,False
22.42,False,True,False,6.0,False,False,False,True,False,False,False,False,3.53,197.0,5.0,False,True,False,True,False,False,False,True,False,True,False,False,0.29,True,False,False,False,False,True,False
48.5,True,False,False,51.0,False,False,False,False,False,True,False,False,28007.27,7029260.0,13.0,True,False,False,False,True,False,False,True,False,False,True,False,0.19,False,False,False,True,True,False,False
22.47,True,False,False,3.0,False,True,False,False,False,False,False,False,6.02,43.0,3.0,True,False,False,False,True,False,False,True,False,True,False,False,0.59,False,True,False,False,True,False,False
65.07,False,True,False,25.0,False,True,False,False,False,False,False,False,91.74,9752.0,8.0,True,False,False,True,False,False,False,True,False,False,False,True,0.97,True,False,False,False,False,True,False
59.06,False,True,False,16.0,False,False,False,False,False,True,False,False,117.87,100308.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.64,False,False,False,True,True,False,False
20.28,True,False,False,5.0,False,False,False,False,True,False,False,False,5.18,959.0,4.0,True,False,False,False,True,False,True,False,False,True,False,False,0.38,False,False,True,False,True,False,False
25.87,True,False,False,35.0,False,True,False,False,False,False,False,False,145.44,31917.0,11.0,True,False,False,False,True,False,True,False,False,False,True,False,0.79,False,False,True,False,True,False,False
16.11,True,False,False,14.0,False,False,False,True,False,False,False,False,5.58,865.0,6.0,False,True,False,True,False,False,True,False,False,False,True,False,0.64,True,False,False,False,False,True,False
61.85,False,True,False,18.0,False,False,False,False,False,True,False,False,1084.71,267118.0,8.0,True,False,False,False,True,False,True,False,False,False,True,False,0.81,True,False,False,False,False,True,False
87.64,True,False,False,17.0,False,False,False,False,False,False,False,True,25.35,2628.0,11.0,True,False,False,False,True,False,True,False,False,False,False,True,0.56,False,True,False,False,True,False,False
18.67,True,False,False,9.0,False,False,False,False,True,False,False,False,3.87,4973.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.5,False,False,True,False,True,False,False
20.28,True,False,False,25.0,False,False,False,False,False,False,True,False,4.07,715.0,17.0,True,False,False,False,True,False,False,True,False,True,False,False,0.15,False,True,False,False,True,False,False
35.38,True,False,False,41.0,False,False,True,False,False,False,False,False,38.27,11101.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.64,False,False,False,True,False,True,False
24.3,False,True,False,22.0,False,False,False,True,False,False,False,False,6.14,3632.0,10.0,False,True,False,False,True,False,True,False,False,True,False,False,0.55,False,True,False,False,True,False,False
35.11,False,True,False,23.0,False,False,True,False,False,False,False,False,10.43,13823.0,11.0,True,False,False,True,False,False,True,False,False,False,True,False,0.84,False,False,True,False,True,False,False
41.25,True,False,False,15.0,False,False,False,False,False,True,False,False,198.55,55539.0,7.0,True,False,False,True,False,False,False,True,False,True,False,False,0.69,False,True,False,False,True,False,False
44.22,True,False,False,19.0,False,True,False,False,False,False,False,False,6.53,11943.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.17,False,True,False,False,True,False,False
83.48,False,True,False,28.0,False,False,False,False,False,False,False,True,21.01,13565.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
50.47,False,True,False,34.0,False,False,False,False,False,False,False,True,2747.24,2262530.0,15.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,False,True,True,False,False
19.03,False,True,False,18.0,True,False,False,False,False,False,False,False,6.58,456.0,10.0,True,False,False,True,False,False,True,False,False,True,False,False,0.26,True,False,False,False,False,True,False
10.83,True,False,False,34.0,False,False,False,False,False,False,True,False,6.6,683.0,16.0,True,False,False,False,True,False,False,True,False,False,False,True,0.62,False,False,False,True,False,True,False
15.08,False,True,False,33.0,True,False,False,False,False,False,False,False,3.4,1675.0,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.31,False,True,False,False,True,False,False
12.88,True,False,False,15.0,False,False,False,False,False,False,False,True,5.18,2628.0,8.0,False,True,False,False,True,False,True,False,False,False,True,False,0.48,True,False,False,False,True,False,False
22.89,True,False,False,42.0,False,False,False,False,False,False,True,False,4.43,742.0,11.0,True,False,False,False,True,False,True,False,False,False,True,False,0.02,True,False,False,False,False,True,False
53.23,False,True,False,13.0,False,False,False,False,True,False,False,False,50.45,30392.0,6.0,True,False,False,False,True,False,True,False,False,False,True,False,0.27,False,False,True,False,True,False,False
85.92,True,False,False,36.0,False,False,True,False,False,False,False,False,31.32,19543.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.85,False,False,False,True,True,False,False
23.43,False,True,False,37.0,True,False,False,False,False,False,False,False,4.49,3786.0,19.0,True,False,False,False,True,False,False,True,False,True,False,False,0.03,True,False,False,False,True,False,False
18.98,True,False,False,23.0,False,False,False,False,False,False,False,True,5.23,1094.0,6.0,False,True,False,False,True,False,True,False,False,True,False,False,0.26,False,True,False,False,True,False,False
14.27,True,False,False,11.0,False,True,False,False,False,False,False,False,19.82,2779.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.66,False,True,False,False,True,False,False
19.3,True,False,False,20.0,False,False,False,True,False,False,False,False,6.49,504.0,8.0,False,True,False,False,True,False,False,True,False,True,False,False,0.31,False,False,True,False,True,False,False
97.46,True,False,False,21.0,False,False,False,False,True,False,False,False,271.39,159037.0,10.0,True,False,False,True,False,False,True,False,False,False,True,False,0.45,False,True,False,False,True,False,False
